"id","invoice_id/id","company_id/id","partner_id/id","account_id/id","product_id/id","name","price_unit","quantity","discount"
"__setup__.account_invoice_line_85991","__setup__.account_invoice_34502","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1674","[504-12-01] EP canopy for battery","45.9","4.0","0.0"
"__setup__.account_invoice_line_85986","__setup__.account_invoice_34502","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1378","[502-34-01] Sequoia with EB integration kit HS code: 8525.8010","3272.5","2.0","0.0"
"__setup__.account_invoice_line_85987","__setup__.account_invoice_34502","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1828","[502-50-02] senseFly S.O.D.A. with EB integration kit HS Code: 8525.8000","1280.0","2.0","0.0"
"__setup__.account_invoice_line_88411","__setup__.account_invoice_35311","base.main_company","__setup__.res_partner_6923","l10n_ch.1_ch_coa_1100","__setup__.product_template_468","[500-05-01] propeller SC-EB (2 pack) Spare propellers for eBee or swinglet. HS code: 8803.1000","20.25","2.0","0.0"
"__setup__.account_invoice_line_88412","__setup__.account_invoice_35311","base.main_company","__setup__.res_partner_6923","l10n_ch.1_ch_coa_1100","__setup__.product_template_133","[501-07-01] Rubber Bands (10 pack) Two (2) rubber bands at a time are needed to hold in place the propeller.  HS Code: 4016.9300","4.5","2.0","0.0"
"__setup__.account_invoice_line_88413","__setup__.account_invoice_35311","base.main_company","__setup__.res_partner_6923","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB One spare left and right wing for the eBee.  HS code: 8803.3000","161.25","2.0","0.0"
"__setup__.account_invoice_line_88414","__setup__.account_invoice_35311","base.main_company","__setup__.res_partner_6923","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","64.5","4.0","0.0"
"__setup__.account_invoice_line_88415","__setup__.account_invoice_35311","base.main_company","__setup__.res_partner_6923","l10n_ch.1_ch_coa_1100","__setup__.product_template_1646","[502-36-01] EB storage charger HS Code: 8504.4053","72.0","1.0","0.0"
"__setup__.account_invoice_line_88418","__setup__.account_invoice_35311","base.main_company","__setup__.res_partner_6923","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","827.7","1.0","0.0"
"__setup__.account_invoice_line_87376","__setup__.account_invoice_34957","base.main_company","__setup__.res_partner_2866","l10n_ch.1_ch_coa_1100","__setup__.product_template_508","[702-07-01] EB optical flow lens + board","80.0","1.0","0.0"
"__setup__.account_invoice_line_87377","__setup__.account_invoice_34957","base.main_company","__setup__.res_partner_2866","l10n_ch.1_ch_coa_1100","__setup__.product_template_808","[702-29-02] Micro SD 8G class 10 (Internal)","15.0","1.0","0.0"
"__setup__.account_invoice_line_87378","__setup__.account_invoice_34957","base.main_company","__setup__.res_partner_2866","l10n_ch.1_ch_coa_1100","__setup__.product_template_514","[702-13-01] EB blisters set for body","48.0","1.0","0.0"
"__setup__.account_invoice_line_87379","__setup__.account_invoice_34957","base.main_company","__setup__.res_partner_2866","l10n_ch.1_ch_coa_1100","__setup__.product_template_521","[703-02-01] Repair Labour","120.0","1.0","0.0"
"__setup__.account_invoice_line_87380","__setup__.account_invoice_34957","base.main_company","__setup__.res_partner_2866","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","38.75","1.0","0.0"
"__setup__.account_invoice_line_87381","__setup__.account_invoice_34957","base.main_company","__setup__.res_partner_2866","l10n_ch.1_ch_coa_1100","__setup__.product_template_1372","[702-35-01] EB Cable AP-OF","1.0","1.0","0.0"
"__setup__.account_invoice_line_87408","__setup__.account_invoice_34966","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_1944","[404-02-03] Pix4DAg Spring Special","1000.0","7.0","0.0"
"__setup__.account_invoice_line_88419","__setup__.account_invoice_35312","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","185.45","1.0","0.0"
"__setup__.account_invoice_line_88420","__setup__.account_invoice_35312","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_521","[703-02-01] Repair Labour","130.0","1.0","0.0"
"__setup__.account_invoice_line_88421","__setup__.account_invoice_35312","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_1666","[504-13-01] EP underbody skin","34.85","1.0","0.0"
"__setup__.account_invoice_line_90743","__setup__.account_invoice_36051","base.main_company","__setup__.res_partner_5221","l10n_ch.1_ch_coa_1100","__setup__.product_template_1828","[502-50-02] senseFly S.O.D.A. with EB integration kit HS Code: 8525.8000","1500.0","1.0","0.0"
"__setup__.account_invoice_line_90744","__setup__.account_invoice_36051","base.main_company","__setup__.res_partner_5221","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","36.0","1.0","0.0"
"__setup__.account_invoice_line_88422","__setup__.account_invoice_35312","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_569","[702-20-01] EB ground station antenna","11.0","1.0","0.0"
"__setup__.account_invoice_line_88423","__setup__.account_invoice_35312","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_1622","[702-57-01] EB RTK antenna (inc cover & holder)","325.0","1.0","0.0"
"__setup__.account_invoice_line_88424","__setup__.account_invoice_35312","base.main_company","__setup__.res_partner_1099","l10n_ch.1_ch_coa_1100","__setup__.product_template_502","[702-01-01] EB Servo set + servo-wing connector (2 items)","205.0","1.0","100.0"
"__setup__.account_invoice_line_87563","__setup__.account_invoice_35006","base.main_company","__setup__.res_partner_2689","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","64.5","40.0","0.0"
"__setup__.account_invoice_line_87564","__setup__.account_invoice_35006","base.main_company","__setup__.res_partner_2689","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","80.25","5.0","0.0"
"__setup__.account_invoice_line_87565","__setup__.account_invoice_35006","base.main_company","__setup__.res_partner_2689","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB One spare left and right wing for the eBee.  HS code: 8803.3000","161.25","2.0","0.0"
"__setup__.account_invoice_line_87566","__setup__.account_invoice_35006","base.main_company","__setup__.res_partner_2689","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","413.95","1.0","0.0"
"__setup__.account_invoice_line_87570","__setup__.account_invoice_35008","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1596","[504-01-01] wing pair ESEP HS Code: 8803.3000","161.25","4.0","0.0"
"__setup__.account_invoice_line_87571","__setup__.account_invoice_35008","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB One spare left and right wing for the eBee. HS code: 3902.1000","161.25","4.0","0.0"
"__setup__.account_invoice_line_87572","__setup__.account_invoice_35008","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","80.25","50.0","0.0"
"__setup__.account_invoice_line_87573","__setup__.account_invoice_35008","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1600","[504-05-01] propeller ESEP (2 pack) HS Code: 8803.1000","20.25","10.0","0.0"
"__setup__.account_invoice_line_87574","__setup__.account_invoice_35008","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","421.1","1.0","0.0"
"__setup__.account_invoice_line_87984","__setup__.account_invoice_35194","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1658","[404-03-01] eBee Plus RTK The eBee Plus RTK/PPK is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all software and equipment needed for immediate operation. The package includes:  • eBee Plus RTK/PPK (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • RTK/PPK module activated • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue  HS code: 8525.8000  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply. ","16625.0","1.0","0.0"
"__setup__.account_invoice_line_87986","__setup__.account_invoice_35194","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1596","[504-01-01] wing pair ESEP HS Code: 8803.3000","161.25","4.0","0.0"
"__setup__.account_invoice_line_87988","__setup__.account_invoice_35194","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","498.5","1.0","0.0"
"__setup__.account_invoice_line_88458","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_704","[502-23-01] EB underbody skin","30.6","1.0","0.0"
"__setup__.account_invoice_line_88459","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_513","[702-12-01] EB onboard modem + antenna","740.0","1.0","0.0"
"__setup__.account_invoice_line_88460","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_508","[702-07-01] EB optical flow lens + board","75.0","1.0","0.0"
"__setup__.account_invoice_line_88461","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_1622","[702-57-01] EB RTK antenna (inc cover & holder)","300.0","1.0","0.0"
"__setup__.account_invoice_line_88457","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","57.0","1.0","0.0"
"__setup__.account_invoice_line_88462","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_910","[702-04-01] EB autopilot & boards","3250.0","1.0","0.0"
"__setup__.account_invoice_line_87498","__setup__.account_invoice_34992","base.main_company","__setup__.res_partner_6887","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","80.25","2.0","0.0"
"__setup__.account_invoice_line_87496","__setup__.account_invoice_34992","base.main_company","__setup__.res_partner_6887","l10n_ch.1_ch_coa_1100","__setup__.product_template_1657","[404-01-01] eBee Plus The eBee Plus is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all  software and equipment needed for immediate operation.  The package includes: • eBee Plus (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue • transport box with space for all material • download access to user manuals • senseFly Logbook  HS code: 8525.8090  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply","13492.5","1.0","0.0"
"__setup__.account_invoice_line_91089","__setup__.account_invoice_36174","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_355","[-] Administration Fee","25.0","1.0","0.0"
"__setup__.account_invoice_line_91408","__setup__.account_invoice_36288","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_2007","[500-24-01] sf charger discharger","131.25","5.0","0.0"
"__setup__.account_invoice_line_91409","__setup__.account_invoice_36288","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","129.0","1.0","0.0"
"__setup__.account_invoice_line_88155","__setup__.account_invoice_35224","base.main_company","__setup__.res_partner_2689","l10n_ch.1_ch_coa_1100","__setup__.product_template_910","[702-04-01] EB autopilot & boards","3750.0","1.0","50.0"
"__setup__.account_invoice_line_88156","__setup__.account_invoice_35224","base.main_company","__setup__.res_partner_2689","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","88.2","1.0","0.0"
"__setup__.account_invoice_line_88307","__setup__.account_invoice_35276","base.main_company","__setup__.res_partner_3956","l10n_ch.1_ch_coa_1100","__setup__.product_template_504","[702-03-01] EB motor set (motor + controller + mount + prop mount+washer+alu screws)","370.0","1.0","0.0"
"__setup__.account_invoice_line_88308","__setup__.account_invoice_35276","base.main_company","__setup__.res_partner_3956","l10n_ch.1_ch_coa_1100","__setup__.product_template_507","[702-06-01] EB pitot sensor ebee + silicone tubes + LED","50.0","1.0","0.0"
"__setup__.account_invoice_line_88306","__setup__.account_invoice_35276","base.main_company","__setup__.res_partner_3956","l10n_ch.1_ch_coa_1100","__setup__.product_template_572","[702-19-01] retro-fit service EB","2200.0","1.0","0.0"
"__setup__.account_invoice_line_88309","__setup__.account_invoice_35276","base.main_company","__setup__.res_partner_3956","l10n_ch.1_ch_coa_1100","__setup__.product_template_508","[702-07-01] EB optical flow lens + board","80.0","1.0","0.0"
"__setup__.account_invoice_line_88310","__setup__.account_invoice_35276","base.main_company","__setup__.res_partner_3956","l10n_ch.1_ch_coa_1100","__setup__.product_template_704","[502-23-01] EB underbody skin","32.3","1.0","0.0"
"__setup__.account_invoice_line_88311","__setup__.account_invoice_35276","base.main_company","__setup__.res_partner_3956","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","99.5","1.0","0.0"
"__setup__.account_invoice_line_89857","__setup__.account_invoice_35740","base.main_company","__setup__.res_partner_3169","l10n_ch.1_ch_coa_1100","__setup__.product_template_1828","[502-50-02] senseFly S.O.D.A. with EB integration kit","1120.0","1.0","100.0"
"__setup__.account_invoice_line_89856","__setup__.account_invoice_35740","base.main_company","__setup__.res_partner_3169","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","45.35","1.0","0.0"
"__setup__.account_invoice_line_88503","__setup__.account_invoice_35342","base.main_company","__setup__.res_partner_7207","l10n_ch.1_ch_coa_1100","__setup__.product_template_1686","[706-03-01] ESEP motor set HS Code: 8501.2030","390.0","2.0","0.0"
"__setup__.account_invoice_line_88504","__setup__.account_invoice_35342","base.main_company","__setup__.res_partner_7207","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","97.9","1.0","0.0"
"__setup__.account_invoice_line_89424","__setup__.account_invoice_35634","base.main_company","__setup__.res_partner_4737","l10n_ch.1_ch_coa_1100","__setup__.product_template_521","[703-02-01] Repair Labour","130.0","1.0","0.0"
"__setup__.account_invoice_line_89425","__setup__.account_invoice_35634","base.main_company","__setup__.res_partner_4737","l10n_ch.1_ch_coa_1100","__setup__.product_template_1796","[705-20-01] EB Pitot sensor replacement service","440.0","1.0","0.0"
"__setup__.account_invoice_line_89170","__setup__.account_invoice_35540","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_468","[500-05-01] propeller SC-EB (2 pack) Spare propellers for eBee or swinglet. HS code: 8803.1000","20.25","6.0","0.0"
"__setup__.account_invoice_line_89172","__setup__.account_invoice_35540","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_1600","[504-05-01] propeller ESEP (2 pack) HS Code: 8803.1000","20.25","6.0","0.0"
"__setup__.account_invoice_line_91088","__setup__.account_invoice_36174","base.main_company","__setup__.res_partner_7316","l10n_ch.1_ch_coa_1100","__setup__.product_template_1465","[702-44-01] EB stack white screw HS code: 3926.9000","0.1","10.0","0.0"
"__setup__.account_invoice_line_89423","__setup__.account_invoice_35634","base.main_company","__setup__.res_partner_4737","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","97.9","1.0","0.0"
"__setup__.account_invoice_line_89171","__setup__.account_invoice_35540","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_1596","[504-01-01] wing pair ESEP HS Code: 8803.3000","161.25","3.0","0.0"
"__setup__.account_invoice_line_89173","__setup__.account_invoice_35540","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_1601","[504-06-01] rubber bands ESEP (10 pack) HS Code: 4016.9300","4.5","2.0","0.0"
"__setup__.account_invoice_line_89174","__setup__.account_invoice_35540","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_702","[502-12-02] EB canopy for battery (magnetic) Foam cover for battery bay on eBee, including clips and sticker.  HS code: 6305.3900","45.9","1.0","0.0"
"__setup__.account_invoice_line_89176","__setup__.account_invoice_35540","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_487","[502-10-01] EB connector plate camera / USB  (with cable set) HS code : 8536.6953","40.0","1.0","0.0"
"__setup__.account_invoice_line_89177","__setup__.account_invoice_35540","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_1686","[706-03-01] ESEP motor set HS Code: 8501.2030","390.0","2.0","0.0"
"__setup__.account_invoice_line_88954","__setup__.account_invoice_35471","base.main_company","__setup__.res_partner_7479","l10n_ch.1_ch_coa_1100","__setup__.product_template_521","[703-02-01] Repair Labour","130.0","1.2","0.0"
"__setup__.account_invoice_line_88955","__setup__.account_invoice_35471","base.main_company","__setup__.res_partner_7479","l10n_ch.1_ch_coa_1100","__setup__.product_template_1853","[703-10-01] S110-WX  camera connection cable","4.0","1.0","0.0"
"__setup__.account_invoice_line_88956","__setup__.account_invoice_35471","base.main_company","__setup__.res_partner_7479","l10n_ch.1_ch_coa_1100","__setup__.product_template_1855","[703-12-01] S110 RGB internal PCB","24.0","1.0","0.0"
"__setup__.account_invoice_line_88645","__setup__.account_invoice_35362","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_1875","[706-27-01] ESEP motor bell sticker sheet","1.1","2.0","0.0"
"__setup__.account_invoice_line_88649","__setup__.account_invoice_35362","base.main_company","__setup__.res_partner_10","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","80.25","13.0","0.0"
"__setup__.account_invoice_line_88463","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_507","[702-06-01] EB pitot sensor ebee + silicone tubes + LED","45.0","1.0","0.0"
"__setup__.account_invoice_line_88464","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_1426","[702-51-01] EB RTK interface board for Topcon","85.0","1.0","0.0"
"__setup__.account_invoice_line_88465","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_502","[702-01-01] EB Servo set + servo-wing connector (2 items)","175.0","1.0","0.0"
"__setup__.account_invoice_line_88466","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_521","[703-02-01] Repair Labour","110.0","2.0","0.0"
"__setup__.account_invoice_line_88467","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_710","[702-26-01] retro-fit service EB RTK","2200.0","1.0","0.0"
"__setup__.account_invoice_line_88468","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_504","[702-03-01] EB motor set (motor + controller + mount + prop mount+washer+alu screws)","340.0","1.0","0.0"
"__setup__.account_invoice_line_88469","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_1328","[702-54-01] EB air modem PCB","17.0","1.0","0.0"
"__setup__.account_invoice_line_88470","__setup__.account_invoice_35329","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_564","[502-20-01] S110 RGB camera 12MP","704.0","1.0","0.0"
"__setup__.account_invoice_line_89437","__setup__.account_invoice_35637","base.main_company","__setup__.res_partner_1311","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","140.0","1.0","0.0"
"__setup__.account_invoice_line_88953","__setup__.account_invoice_35471","base.main_company","__setup__.res_partner_7479","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","119.2","1.0","0.0"
"__setup__.account_invoice_line_88661","__setup__.account_invoice_35363","base.main_company","__setup__.res_partner_7049","l10n_ch.1_ch_coa_1100","__setup__.product_template_1933","[404-02-03] eBee SQ Spring Special HS code: 8525.8000","7492.5","1.0","0.0"
"__setup__.account_invoice_line_88662","__setup__.account_invoice_35363","base.main_company","__setup__.res_partner_7049","l10n_ch.1_ch_coa_1100","__setup__.product_template_1944","[404-02-03] Pix4DAg Spring Special","0.0","1.0","0.0"
"__setup__.account_invoice_line_88663","__setup__.account_invoice_35363","base.main_company","__setup__.res_partner_7049","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","80.25","4.0","0.0"
"__setup__.account_invoice_line_88664","__setup__.account_invoice_35363","base.main_company","__setup__.res_partner_7049","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","337.95","1.0","0.0"
"__setup__.account_invoice_line_88957","__setup__.account_invoice_35472","base.main_company","__setup__.res_partner_3297","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","80.0","2.0","0.0"
"__setup__.account_invoice_line_88958","__setup__.account_invoice_35472","base.main_company","__setup__.res_partner_3297","l10n_ch.1_ch_coa_1100","__setup__.product_template_133","[501-07-01] Rubber Bands (10 pack) Two (2) rubber bands at a time are needed to hold in place the propeller. HS Code: 4016.9300","5.0","1.0","100.0"
"__setup__.account_invoice_line_87985","__setup__.account_invoice_35194","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1657","[404-01-01] eBee Plus The eBee Plus is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all  software and equipment needed for immediate operation.  The package includes: • eBee Plus (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue • transport box with space for all material • download access to user manuals • senseFly Logbook  HS code: 8525.8090  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply","8995.0","1.0","0.0"
"__setup__.account_invoice_line_87987","__setup__.account_invoice_35194","base.main_company","__setup__.res_partner_2839","l10n_ch.1_ch_coa_1100","__setup__.product_template_1666","[504-13-01] EP underbody skin HS Code: 8803.3000","34.85","20.0","0.0"
"__setup__.account_invoice_line_88743","__setup__.account_invoice_35402","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_1686","[706-03-01] ESEP motor set","350.0","1.0","0.0"
"__setup__.account_invoice_line_88744","__setup__.account_invoice_35402","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_1831","[706-33-01] EP RTK antenna (inc cover & holder)","420.0","1.0","0.0"
"__setup__.account_invoice_line_88745","__setup__.account_invoice_35402","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_1697","[702-59-01] retro-fit service EP","2200.0","1.0","0.0"
"__setup__.account_invoice_line_88746","__setup__.account_invoice_35402","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_1828","[502-50-02] senseFly S.O.D.A. with EB integration kit","1120.0","1.0","0.0"
"__setup__.account_invoice_line_88747","__setup__.account_invoice_35402","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","69.45","1.0","0.0"
"__setup__.account_invoice_line_88736","__setup__.account_invoice_35400","base.main_company","__setup__.res_partner_6278","l10n_ch.1_ch_coa_1100","__setup__.product_template_1301","[702-33-01] eBee & eBee RTK single service kit","830.0","1.0","100.0"
"__setup__.account_invoice_line_88737","__setup__.account_invoice_35400","base.main_company","__setup__.res_partner_6278","l10n_ch.1_ch_coa_1100","__setup__.product_template_1279","[705-01-05] eBee service","1950.0","1.0","0.0"
"__setup__.account_invoice_line_88748","__setup__.account_invoice_35402","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_1814","[706-17-01] ESEP servo extension cable","0.72","1.0","0.0"
"__setup__.account_invoice_line_88738","__setup__.account_invoice_35400","base.main_company","__setup__.res_partner_6278","l10n_ch.1_ch_coa_1100","__setup__.product_template_910","[702-04-01] EB autopilot & boards","3750.0","1.0","0.0"
"__setup__.account_invoice_line_88739","__setup__.account_invoice_35400","base.main_company","__setup__.res_partner_6278","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","175.0","1.0","0.0"
"__setup__.account_invoice_line_88735","__setup__.account_invoice_35400","base.main_company","__setup__.res_partner_6278","l10n_ch.1_ch_coa_1100","__setup__.product_template_572","[702-19-01] retro-fit service EB","2350.0","1.0","50.0"
"__setup__.account_invoice_line_88742","__setup__.account_invoice_35402","base.main_company","__setup__.res_partner_2649","l10n_ch.1_ch_coa_1100","__setup__.product_template_1706","[706-06-01] ESEP Servo set + servo-wing connector (2 items)","175.0","1.0","0.0"
"__setup__.account_invoice_line_90152","__setup__.account_invoice_35888","base.main_company","__setup__.res_partner_6456","l10n_ch.1_ch_coa_1100","__setup__.product_template_704","[502-23-01] EB underbody skin","30.6","1.0","0.0"
"__setup__.account_invoice_line_90153","__setup__.account_invoice_35888","base.main_company","__setup__.res_partner_6456","l10n_ch.1_ch_coa_1100","__setup__.product_template_572","[702-19-01] retro-fit service EB","2050.0","1.0","0.0"
"__setup__.account_invoice_line_90154","__setup__.account_invoice_35888","base.main_company","__setup__.res_partner_6456","l10n_ch.1_ch_coa_1100","__setup__.product_template_502","[702-01-01] EB Servo set + servo-wing connector (2 items)","175.0","1.0","100.0"
"__setup__.account_invoice_line_90151","__setup__.account_invoice_35888","base.main_company","__setup__.res_partner_6456","l10n_ch.1_ch_coa_1100","__setup__.product_template_521","[703-02-01] Repair Labour","110.0","1.0","0.0"
"__setup__.account_invoice_line_90155","__setup__.account_invoice_35888","base.main_company","__setup__.res_partner_6456","l10n_ch.1_ch_coa_1100","__setup__.product_template_507","[702-06-01] EB pitot sensor ebee + silicone tubes + LED","45.0","1.0","0.0"
"__setup__.account_invoice_line_90150","__setup__.account_invoice_35888","base.main_company","__setup__.res_partner_6456","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","55.0","1.0","0.0"
"__setup__.account_invoice_line_90156","__setup__.account_invoice_35888","base.main_company","__setup__.res_partner_6456","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB","138.75","1.0","0.0"
